symbol,date,open,high,low,close,volume
360ONE,2026-04-01,966.05,982.7,950.0,953.05,610228
360ONE,2026-04-02,936.0,940.25,915.0,933.85,636396
360ONE,2026-04-06,931.0,940.25,918.55,929.45,2743646
360ONE,2026-04-07,925.15,934.7,906.05,929.25,703930
360ONE,2026-04-08,962.0,985.85,958.55,971.7,3000755
360ONE,2026-04-09,971.75,1015.95,964.6,998.1,3056871
360ONE,2026-04-10,998.0,1022.0,992.65,1012.65,1139241
360ONE,2026-04-13,991.0,1015.65,976.4,1009.5,604509
360ONE,2026-04-15,1026.95,1065.8,1020.25,1056.0,1795093
360ONE,2026-04-16,1071.0,1085.0,1056.9,1076.45,796315
360ONE,2026-04-17,1084.0,1124.0,1078.85,1113.3,2641982
360ONE,2026-04-20,1107.7,1127.65,1096.75,1109.25,671866
360ONE,2026-04-21,1116.0,1132.0,1096.5,1108.35,1199787
360ONE,2026-04-22,1114.0,1123.8,1042.0,1054.9,5903548
360ONE,2026-04-23,1049.0,1057.0,1033.8,1052.25,1335631
360ONE,2026-04-24,1056.9,1062.45,1030.2,1039.6,896365
360ONE,2026-04-27,1034.9,1046.45,1025.0,1042.05,592351
360ONE,2026-04-28,1041.0,1049.5,1030.05,1038.95,645825
360ONE,2026-04-29,1045.0,1055.5,1034.15,1046.8,687054
360ONE,2026-04-30,1038.2,1041.35,1009.0,1034.65,1026753
360ONE,2026-05-04,1041.0,1072.4,1033.4,1066.5,2455293
360ONE,2026-05-05,1065.6,1085.6,1050.5,1070.7,1750453
360ONE,2026-05-06,1079.8,1097.6,1075.0,1084.1,2173450
360ONE,2026-05-07,1084.1,1118.0,1083.0,1111.7,809803
360ONE,2026-05-08,1112.9,1134.9,1105.7,1118.5,732727
360ONE,2026-05-11,1115.0,1134.4,1111.0,1115.3,935561
360ONE,2026-05-12,1105.1,1115.3,1097.5,1112.0,152922
3BBLACKBIO,2026-04-20,1329.55,1346.85,1281.1,1301.9,4965
3BBLACKBIO,2026-04-21,1310.0,1410.0,1287.15,1388.05,14954
3BBLACKBIO,2026-04-22,1399.0,1399.0,1341.05,1355.15,3250
3BBLACKBIO,2026-04-23,1341.0,1359.65,1261.3,1291.8,8436
3BBLACKBIO,2026-04-24,1300.05,1333.8,1282.65,1322.35,4115
3BBLACKBIO,2026-04-27,1323.05,1362.3,1293.15,1298.85,4597
3BBLACKBIO,2026-04-28,1312.55,1323.4,1301.0,1310.6,2074
3BBLACKBIO,2026-04-29,1319.0,1319.0,1237.8,1264.7,16393
3BBLACKBIO,2026-04-30,1258.4,1261.25,1166.5,1199.3,16417
3BBLACKBIO,2026-05-04,1203.3,1267.2,1203.3,1258.5,3855
3BBLACKBIO,2026-05-05,1259.8,1294.1,1220.1,1283.0,7486
3BBLACKBIO,2026-05-06,1296.7,1325.0,1269.0,1318.0,10341
3BBLACKBIO,2026-05-07,1308.7,1319.8,1281.0,1299.6,19427
3BBLACKBIO,2026-05-08,1308.3,1308.3,1261.6,1294.1,6570
3BBLACKBIO,2026-05-11,1324.9,1324.9,1240.0,1249.4,7584
3BBLACKBIO,2026-05-12,1269.8,1290.0,1250.0,1251.5,2325
3IINFOLTD,2025-03-18,20.96,21.65,20.85,20.97,1580706
3IINFOLTD,2025-03-19,21.04,21.97,21.03,21.57,1898655
3IINFOLTD,2025-03-20,21.7,22.41,21.44,21.48,950576
3IINFOLTD,2025-03-21,21.6,22.13,21.33,21.72,1409108
3IINFOLTD,2025-03-24,21.8,22.84,21.8,22.48,1407168
3IINFOLTD,2025-03-25,22.6,22.78,21.09,21.33,1539668
3IINFOLTD,2025-03-26,21.79,21.79,20.42,20.54,1880900
3IINFOLTD,2025-03-27,20.52,21.22,20.0,20.83,2291804
3IINFOLTD,2025-03-28,20.85,21.57,20.0,20.05,1385796
3IINFOLTD,2025-04-01,20.05,20.8,19.96,20.69,716570
3IINFOLTD,2025-04-02,20.71,21.42,20.43,21.37,604556
3IINFOLTD,2025-04-03,21.31,21.75,21.0,21.66,507106
3IINFOLTD,2025-04-04,21.66,21.7,20.94,21.04,476834
3IINFOLTD,2025-04-07,20.36,20.42,19.16,19.69,932282
3IINFOLTD,2025-04-08,20.11,20.4,19.77,20.33,343063
3IINFOLTD,2025-04-09,20.14,20.47,19.87,20.3,233162
3IINFOLTD,2025-04-11,20.61,20.83,19.89,19.98,663798
3IINFOLTD,2025-04-15,20.12,21.08,20.12,20.84,620322
3IINFOLTD,2025-04-16,20.85,21.39,20.84,21.07,419424
3IINFOLTD,2025-04-17,21.14,21.28,20.95,21.09,308798
3IINFOLTD,2025-04-21,21.27,23.05,21.0,22.41,1273442
3IINFOLTD,2025-04-22,22.49,22.49,21.99,22.24,437231
3IINFOLTD,2025-04-23,22.56,24.42,21.91,23.88,3123308
3IINFOLTD,2025-04-24,23.87,24.12,23.37,23.53,724131
3IINFOLTD,2025-04-25,23.41,23.65,22.27,22.59,887183
3IINFOLTD,2025-04-28,22.38,22.81,22.12,22.49,396736
3IINFOLTD,2025-04-29,22.29,23.17,22.29,22.53,380431
3IINFOLTD,2025-04-30,22.31,22.54,21.62,21.92,446268
3IINFOLTD,2025-05-02,21.92,23.5,21.43,22.06,614896
3IINFOLTD,2025-05-05,22.23,22.47,21.69,22.05,338473
3IINFOLTD,2025-05-06,22.05,22.15,21.32,21.37,222310
3IINFOLTD,2025-05-07,21.03,21.42,20.85,21.32,420489
3IINFOLTD,2025-05-08,21.39,21.67,20.86,21.05,288505
3IINFOLTD,2025-05-09,20.74,23.32,20.54,21.37,765446
3IINFOLTD,2025-05-12,21.8,22.74,21.8,22.55,562840
3IINFOLTD,2025-05-13,22.71,23.22,22.48,22.98,471382
3IINFOLTD,2025-05-14,23.16,23.38,22.8,23.3,637873
3IINFOLTD,2025-05-15,25.21,26.02,24.42,24.79,2465504
3IINFOLTD,2025-05-16,24.93,25.07,23.96,24.14,1018740
3IINFOLTD,2025-05-19,24.07,24.83,23.8,23.97,961302
3IINFOLTD,2025-05-20,24.02,24.41,23.75,23.94,598803
3IINFOLTD,2025-05-21,23.94,23.99,23.51,23.79,288451
3IINFOLTD,2025-05-22,23.69,23.9,23.22,23.5,386175
3IINFOLTD,2025-05-23,23.55,24.14,23.33,23.92,492072
3IINFOLTD,2025-05-26,23.81,24.26,23.81,24.05,312095
3IINFOLTD,2025-05-27,24.1,24.1,23.5,23.73,323692
3IINFOLTD,2025-05-28,23.63,24.22,23.63,23.87,414840
3IINFOLTD,2025-05-29,23.99,24.23,23.65,23.72,366309
3IINFOLTD,2025-05-30,23.74,23.87,23.46,23.53,308327
3IINFOLTD,2025-06-02,23.53,24.61,23.37,23.87,743939
3IINFOLTD,2025-06-03,23.75,24.23,23.5,23.58,328306
3IINFOLTD,2025-06-04,23.58,23.69,23.13,23.5,280480
3IINFOLTD,2025-06-05,23.47,24.11,23.15,23.23,441150
3IINFOLTD,2025-06-06,23.22,23.77,23.11,23.39,375539
3IINFOLTD,2025-06-09,23.43,24.05,23.43,23.78,594423
3IINFOLTD,2025-06-10,23.92,25.87,23.81,25.17,2403390
3IINFOLTD,2025-06-11,25.34,25.97,24.85,25.29,822686
3IINFOLTD,2025-06-12,25.28,25.54,24.27,24.56,1075316
3IINFOLTD,2025-06-13,23.74,24.59,23.74,24.18,553845
3IINFOLTD,2025-06-16,23.69,24.64,23.32,24.34,646271
3IINFOLTD,2025-06-17,24.43,25.45,24.02,24.26,1064047
3IINFOLTD,2025-06-18,24.35,24.36,23.71,23.81,354274
3IINFOLTD,2025-06-19,23.98,24.09,22.92,23.13,513676
3IINFOLTD,2025-06-20,23.13,23.54,22.85,23.25,442459
3IINFOLTD,2025-06-23,23.02,23.46,22.8,23.3,379511
3IINFOLTD,2025-06-24,23.69,24.14,23.59,23.73,425002
3IINFOLTD,2025-06-25,23.84,24.69,23.84,24.47,516882
3IINFOLTD,2025-06-26,24.46,24.81,24.05,24.19,430137
3IINFOLTD,2025-06-27,24.35,24.53,23.88,23.91,348593
3IINFOLTD,2025-06-30,23.89,24.26,23.66,23.71,583347
3IINFOLTD,2025-07-01,23.72,24.12,23.55,23.69,411127
3IINFOLTD,2025-07-02,23.41,23.8,23.14,23.48,525256
3IINFOLTD,2025-07-03,23.47,23.58,23.13,23.2,432916
3IINFOLTD,2025-07-04,23.3,23.37,22.95,23.12,587195
3IINFOLTD,2025-07-07,23.11,23.38,22.84,22.9,411181
3IINFOLTD,2025-07-08,22.93,23.45,22.66,22.8,482992
3IINFOLTD,2025-07-09,22.92,23.45,22.75,22.83,323675
3IINFOLTD,2025-07-10,22.93,23.39,22.65,22.79,486884
3IINFOLTD,2025-07-11,22.75,22.94,22.37,22.56,386081
3IINFOLTD,2025-07-14,22.56,22.75,22.21,22.3,402368
3IINFOLTD,2025-07-15,22.41,22.67,22.35,22.58,283065
3IINFOLTD,2025-07-16,22.42,24.64,22.42,24.33,2615424
3IINFOLTD,2025-07-17,24.4,25.07,24.11,24.29,1120475
3IINFOLTD,2025-07-18,24.39,24.48,23.74,23.85,609613
3IINFOLTD,2025-07-21,23.79,23.81,23.22,23.31,326601
3IINFOLTD,2025-07-22,23.5,23.64,23.13,23.22,274520
3IINFOLTD,2025-07-23,23.14,23.37,22.75,22.87,454200
3IINFOLTD,2025-07-24,22.87,23.2,22.75,22.78,362098
3IINFOLTD,2025-07-25,22.78,23.08,22.37,22.39,354707
3IINFOLTD,2025-07-28,22.38,22.7,21.94,22.13,431391
3IINFOLTD,2025-07-29,21.99,23.04,21.82,22.82,339192
3IINFOLTD,2025-07-30,23.13,23.13,22.6,22.82,208201
3IINFOLTD,2025-07-31,22.46,23.2,21.8,22.8,290141
3IINFOLTD,2025-08-01,22.84,23.04,22.14,22.21,304495
3IINFOLTD,2025-08-04,22.21,22.48,21.89,22.05,170934
3IINFOLTD,2025-08-05,22.08,22.37,21.76,21.86,268517
3IINFOLTD,2025-08-06,21.79,22.23,21.69,21.81,290626
3IINFOLTD,2025-08-07,21.8,22.17,21.17,21.8,342062
3IINFOLTD,2025-08-08,21.89,22.01,21.42,21.6,171153
3IINFOLTD,2025-08-11,21.59,21.79,21.37,21.49,132908
3IINFOLTD,2025-08-12,21.42,21.69,21.27,21.33,133337
3IINFOLTD,2025-08-13,21.7,21.7,20.95,21.27,125377
3IINFOLTD,2025-08-14,21.27,21.42,20.96,21.04,262379
3IINFOLTD,2025-08-18,21.09,21.35,20.85,20.94,199393
3IINFOLTD,2025-08-19,20.85,21.37,20.85,21.19,285543
3IINFOLTD,2025-08-20,21.32,21.61,21.23,21.5,219892
3IINFOLTD,2025-08-21,21.51,22.18,21.45,21.68,251003
3IINFOLTD,2025-08-22,21.68,22.97,21.54,22.44,617864
3IINFOLTD,2025-08-25,22.53,22.83,22.4,22.45,131695
3IINFOLTD,2025-08-26,22.53,22.53,21.8,21.86,119233
3IINFOLTD,2025-08-28,21.86,21.9,21.37,21.51,102451
3IINFOLTD,2025-08-29,21.56,21.81,21.37,21.52,168779
3IINFOLTD,2025-09-01,21.56,21.74,21.44,21.52,155761
3IINFOLTD,2025-09-02,21.6,22.6,21.59,22.18,280579
3IINFOLTD,2025-09-03,22.45,22.45,21.93,22.18,164223
3IINFOLTD,2025-09-04,22.65,22.65,21.8,21.87,188379
3IINFOLTD,2025-09-05,21.98,22.27,21.7,22.0,178453
3IINFOLTD,2025-09-08,22.11,22.6,22.05,22.15,215833
3IINFOLTD,2025-09-09,22.18,22.32,21.96,21.98,126074
3IINFOLTD,2025-09-10,22.0,25.02,22.0,23.15,1293481
3IINFOLTD,2025-09-11,23.27,23.62,22.79,22.9,269118
3IINFOLTD,2025-09-12,22.93,23.87,22.93,23.31,498419
3IINFOLTD,2025-09-15,23.07,23.54,23.07,23.32,259467
3IINFOLTD,2025-09-16,23.46,23.57,23.22,23.24,230458
3IINFOLTD,2025-09-17,23.39,23.66,23.36,23.55,304772
3IINFOLTD,2025-09-18,23.69,24.17,23.39,23.65,617070
3IINFOLTD,2025-09-19,23.65,24.52,22.95,23.71,952347
3IINFOLTD,2025-09-22,23.69,23.7,22.94,23.04,409624
3IINFOLTD,2025-09-23,23.03,23.32,23.03,23.11,210741
3IINFOLTD,2025-09-24,23.0,23.45,22.91,23.07,312586
3IINFOLTD,2025-09-25,23.26,23.26,22.18,22.6,578878
3IINFOLTD,2025-09-26,22.58,22.58,21.61,21.98,1237442
3IINFOLTD,2025-09-29,21.62,21.94,20.85,20.97,798695
3IINFOLTD,2025-09-30,21.01,21.8,20.83,21.57,423526
3IINFOLTD,2025-10-01,21.46,21.8,21.33,21.58,310846
3IINFOLTD,2025-10-03,21.58,22.25,21.55,22.14,438826
3IINFOLTD,2025-10-06,22.14,22.16,21.25,21.35,282196
3IINFOLTD,2025-10-07,21.35,21.35,19.66,19.99,1154632
3IINFOLTD,2025-10-08,20.02,20.09,19.5,19.6,782105
3IINFOLTD,2025-10-09,19.6,19.7,19.05,19.12,500113
3IINFOLTD,2025-10-10,19.22,19.96,19.21,19.81,698691
3IINFOLTD,2025-10-13,19.81,20.08,19.53,19.83,544348
3IINFOLTD,2025-10-14,20.05,20.05,19.59,19.62,286382
3IINFOLTD,2025-10-15,19.8,20.09,19.35,19.57,432457
3IINFOLTD,2025-10-16,19.47,19.69,19.4,19.44,229388
3IINFOLTD,2025-10-17,19.44,19.5,19.0,19.09,406123
3IINFOLTD,2025-10-20,19.1,19.22,18.96,19.07,274338
3IINFOLTD,2025-10-21,19.11,19.32,19.08,19.17,157035
3IINFOLTD,2025-10-23,19.2,19.38,19.08,19.2,418457
3IINFOLTD,2025-10-24,19.24,21.74,19.24,20.05,3339705
3IINFOLTD,2025-10-27,20.18,20.79,19.85,19.97,671001
3IINFOLTD,2025-10-28,20.01,20.8,19.95,20.56,739143
3IINFOLTD,2025-10-29,19.81,19.94,18.38,18.53,4077426
3IINFOLTD,2025-10-30,17.5,17.75,17.06,17.19,4210276
3IINFOLTD,2025-10-31,17.29,17.82,17.19,17.53,1603459
3IINFOLTD,2025-11-03,17.66,17.75,17.4,17.49,620819
3IINFOLTD,2025-11-04,17.49,17.56,17.21,17.27,610624
3IINFOLTD,2025-11-06,17.34,17.35,16.97,17.05,747570
3IINFOLTD,2025-11-07,17.04,17.04,16.69,16.83,560997
3IINFOLTD,2025-11-10,16.93,17.12,16.8,16.97,612392
3IINFOLTD,2025-11-11,17.0,17.04,16.74,16.9,410788
3IINFOLTD,2025-11-12,17.0,17.38,16.83,17.27,811560
3IINFOLTD,2025-11-13,17.77,18.5,17.6,18.25,2501877
3IINFOLTD,2025-11-14,18.3,18.44,18.03,18.2,525329
3IINFOLTD,2025-11-17,18.23,18.25,17.61,17.71,483566
3IINFOLTD,2025-11-18,17.74,17.94,17.35,17.48,385131
3IINFOLTD,2025-11-19,17.5,17.55,17.25,17.43,331798
3IINFOLTD,2025-11-20,17.65,17.65,17.2,17.34,372209
3IINFOLTD,2025-11-21,17.32,17.49,17.1,17.21,270180
3IINFOLTD,2025-11-24,17.21,17.44,16.88,17.0,524005
3IINFOLTD,2025-11-25,17.16,17.2,16.82,16.97,212820
3IINFOLTD,2025-11-26,17.1,17.15,16.9,17.0,357993
3IINFOLTD,2025-11-27,17.05,17.2,16.93,16.96,311453
3IINFOLTD,2025-11-28,17.1,17.26,16.9,16.97,394657
3IINFOLTD,2025-12-01,16.97,17.1,16.75,16.83,384611
3IINFOLTD,2025-12-02,16.95,16.95,16.65,16.77,221591
3IINFOLTD,2025-12-03,16.77,16.9,16.53,16.68,285364
3IINFOLTD,2025-12-04,16.75,17.15,16.6,16.7,612008
3IINFOLTD,2025-12-05,16.7,16.9,16.55,16.65,279747
3IINFOLTD,2025-12-08,16.65,16.84,16.22,16.29,441853
3IINFOLTD,2025-12-09,16.29,16.46,15.6,15.96,682395
3IINFOLTD,2025-12-10,16.14,16.48,16.1,16.24,366659
3IINFOLTD,2025-12-11,16.24,16.42,15.96,16.2,255434
3IINFOLTD,2025-12-12,16.14,16.48,16.08,16.35,346500
3IINFOLTD,2025-12-15,16.35,16.75,16.15,16.21,277962
3IINFOLTD,2025-12-16,16.21,16.3,16.0,16.09,197862
3IINFOLTD,2025-12-17,16.09,16.18,15.85,15.93,209894
3IINFOLTD,2025-12-18,15.99,16.0,15.66,15.71,313882
3IINFOLTD,2025-12-19,15.8,16.3,15.67,16.2,346559
3IINFOLTD,2025-12-22,16.2,17.62,16.2,17.09,628371
3IINFOLTD,2025-12-23,17.38,17.4,17.15,17.33,325500
3IINFOLTD,2025-12-24,17.42,17.42,16.8,16.87,304768
3IINFOLTD,2025-12-26,16.88,16.98,16.69,16.75,262055
3IINFOLTD,2025-12-29,16.96,16.96,16.42,16.67,457505
3IINFOLTD,2025-12-30,16.7,16.7,16.36,16.55,173200
3IINFOLTD,2025-12-31,16.69,16.8,16.5,16.61,289249
3IINFOLTD,2026-01-01,16.76,16.94,16.58,16.66,150544
3IINFOLTD,2026-01-02,16.94,17.1,16.67,16.9,314404
3IINFOLTD,2026-01-05,16.9,16.99,16.5,16.66,261316
3IINFOLTD,2026-01-06,16.66,16.8,16.46,16.52,340985
3IINFOLTD,2026-01-07,16.59,16.75,16.59,16.69,189093
3IINFOLTD,2026-01-08,16.6,17.0,16.15,16.2,702748
3IINFOLTD,2026-01-09,16.2,16.35,15.3,15.38,1709248
3IINFOLTD,2026-01-12,15.4,15.41,14.6,14.99,814143
3IINFOLTD,2026-01-13,15.15,16.65,14.61,15.14,493186
3IINFOLTD,2026-01-14,15.09,15.35,15.03,15.21,294033
3IINFOLTD,2026-01-16,15.31,15.9,15.0,15.18,356028
3IINFOLTD,2026-01-19,15.16,15.33,15.1,15.17,282583
3IINFOLTD,2026-01-20,15.2,15.25,14.79,14.83,808943
3IINFOLTD,2026-01-21,14.82,14.9,14.5,14.62,270299
3IINFOLTD,2026-01-22,14.85,15.07,14.7,14.91,297917
3IINFOLTD,2026-01-23,14.7,15.0,14.7,14.86,228847
3IINFOLTD,2026-01-27,14.85,14.85,14.4,14.54,279020
3IINFOLTD,2026-01-28,14.54,15.85,14.54,15.14,494473
3IINFOLTD,2026-01-29,15.14,15.84,14.97,15.26,604469
3IINFOLTD,2026-01-30,15.26,15.26,14.7,14.97,256725
3IINFOLTD,2026-02-01,15.0,15.25,14.68,14.95,180209
3IINFOLTD,2026-02-02,14.94,15.12,14.5,14.88,312088
3IINFOLTD,2026-02-03,15.1,15.5,14.88,15.08,450220
3IINFOLTD,2026-02-04,15.23,15.6,14.79,15.49,533942
3IINFOLTD,2026-02-05,15.4,15.49,15.2,15.32,207391
3IINFOLTD,2026-02-06,15.3,15.34,15.17,15.21,254307
3IINFOLTD,2026-02-09,15.21,15.7,15.07,15.54,338687
3IINFOLTD,2026-02-10,15.74,16.44,15.57,16.22,552473
3IINFOLTD,2026-02-11,16.37,16.9,15.81,16.04,316714
3IINFOLTD,2026-02-12,15.96,15.96,15.39,15.5,282591
3IINFOLTD,2026-02-13,15.25,16.36,15.1,15.92,617915
3IINFOLTD,2026-02-16,15.5,15.7,14.64,14.94,633263
3IINFOLTD,2026-02-17,15.08,15.2,14.85,14.99,345054
3IINFOLTD,2026-02-18,14.99,15.09,14.49,14.56,665417
3IINFOLTD,2026-02-19,14.55,14.8,14.48,14.56,497616
3IINFOLTD,2026-02-20,14.56,14.75,14.49,14.53,293356
3IINFOLTD,2026-02-23,14.53,14.63,14.43,14.45,516897
3IINFOLTD,2026-02-24,14.41,14.51,14.09,14.1,460886
3IINFOLTD,2026-02-25,14.2,14.37,13.93,13.97,638302
3IINFOLTD,2026-02-26,13.95,14.12,13.85,13.99,508412
3IINFOLTD,2026-02-27,13.99,14.1,13.9,13.94,329275
3IINFOLTD,2026-03-02,13.68,13.75,13.5,13.55,395280
3IINFOLTD,2026-03-04,13.55,13.55,13.31,13.36,498873
3IINFOLTD,2026-03-05,13.4,13.59,13.29,13.38,287808
3IINFOLTD,2026-03-06,13.48,13.55,13.3,13.36,210187
3IINFOLTD,2026-03-09,13.3,13.3,12.68,12.99,433595
3IINFOLTD,2026-03-10,13.0,13.25,12.97,13.13,349767
3IINFOLTD,2026-03-11,13.4,13.65,13.13,13.24,497434
3IINFOLTD,2026-03-12,13.3,13.35,13.1,13.14,606858
3IINFOLTD,2026-03-13,13.37,13.37,12.71,12.81,550899
3IINFOLTD,2026-03-16,12.91,13.05,12.68,12.86,447673
3IINFOLTD,2026-03-17,13.0,13.04,12.7,12.72,687976
3IINFOLTD,2026-03-18,12.92,13.7,12.85,13.53,988596
3IINFOLTD,2026-03-19,13.39,13.54,13.3,13.49,746345
3IINFOLTD,2026-03-20,13.5,13.9,13.46,13.82,586093
3IINFOLTD,2026-03-23,14.15,14.15,13.06,13.49,1428782
3IINFOLTD,2026-03-24,13.99,13.99,13.55,13.64,1161610
3IINFOLTD,2026-03-25,13.53,13.86,13.0,13.61,1975303
3IINFOLTD,2026-03-27,13.61,13.8,13.35,13.5,1901006
3IINFOLTD,2026-03-30,13.5,14.0,13.21,13.76,1938905
3IINFOLTD,2026-04-01,13.88,14.43,13.88,14.3,660167
3IINFOLTD,2026-04-02,14.15,15.02,13.96,14.83,1209437
3IINFOLTD,2026-04-06,14.83,15.7,14.83,15.36,639657
3IINFOLTD,2026-04-07,15.25,15.93,15.05,15.23,597897
3IINFOLTD,2026-04-08,15.86,15.86,15.4,15.7,456317
3IINFOLTD,2026-04-09,15.7,15.79,15.3,15.37,262171
3IINFOLTD,2026-04-10,15.5,15.86,15.36,15.69,372688
3IINFOLTD,2026-04-13,15.4,16.48,15.31,16.06,797728
3IINFOLTD,2026-04-15,16.49,16.98,16.29,16.9,1161427
3IINFOLTD,2026-04-16,17.0,17.49,16.95,17.33,847964
3IINFOLTD,2026-04-17,17.75,17.75,17.05,17.46,718966
3IINFOLTD,2026-04-20,17.95,17.95,17.38,17.65,514878
3IINFOLTD,2026-04-21,17.7,17.84,17.36,17.65,430216
3IINFOLTD,2026-04-22,17.64,17.94,17.4,17.86,868528
3IINFOLTD,2026-04-23,17.86,17.86,17.48,17.6,559932
3IINFOLTD,2026-04-24,17.61,17.69,17.06,17.64,790069
3IINFOLTD,2026-04-27,17.74,17.8,17.53,17.73,368523
3IINFOLTD,2026-04-28,17.69,17.85,17.58,17.74,294382
3IINFOLTD,2026-04-29,17.74,18.03,17.65,17.79,421512
3IINFOLTD,2026-04-30,17.69,17.94,17.32,17.46,220542
3IINFOLTD,2026-05-04,17.74,17.74,17.24,17.33,118138
3IINFOLTD,2026-05-05,17.5,17.5,17.0,17.08,150465
3IINFOLTD,2026-05-06,17.12,17.58,17.12,17.43,221648
3IINFOLTD,2026-05-07,17.79,17.79,17.43,17.67,240910
3IINFOLTD,2026-05-08,17.67,18.95,17.5,18.11,956978
3IINFOLTD,2026-05-11,17.95,18.11,17.08,17.61,908904
3IINFOLTD,2026-05-12,17.58,17.58,17.11,17.5,157875
